x,y,z,T,solid
0.059219947,0.084198417,0.00005,312.31344,0.0
0.059219947,0.084622524,0.00005,312.31337,0.0
0.059219947,0.08504663,0.00005,312.31332,0.0
0.059219947,0.085470737,0.00005,312.31328,0.0
0.059219947,0.085894843,0.00005,312.31324,0.0
0.059219947,0.08631895,0.00005,312.31322,0.0
0.059219947,0.086743057,0.00005,312.31321,0.0
0.059645541,0.080805564,0.00005,312.3145,0.0
0.059645541,0.081229671,0.00005,312.3144,0.0
0.059645541,0.081653777,0.00005,312.31403,0.0
0.059645541,0.082077884,0.00005,312.31392,0.0
0.059645541,0.08250199,0.00005,312.31381,0.0
0.059645541,0.082926097,0.00005,312.31371,0.0
0.059645541,0.083350204,0.00005,312.31362,0.0
0.059645541,0.08377431,0.00005,312.31353,0.0
0.059645541,0.084198417,0.00005,312.31346,0.0
0.059645541,0.084622524,0.00005,312.31339,0.0
0.059645541,0.08504663,0.00005,312.31333,0.0
0.059645541,0.085470737,0.00005,312.31329,0.0
0.059645541,0.085894843,0.00005,312.31325,0.0
0.059645541,0.08631895,0.00005,312.31323,0.0
0.059645541,0.086743057,0.00005,312.31322,0.0
0.060071134,0.080805564,0.00005,312.34433,1.0
0.060071134,0.081229671,0.00005,312.34417,1.0
0.060071134,0.081653777,0.00005,312.31466,0.0
0.060071134,0.082077884,0.00005,312.31428,0.0
0.060071134,0.08250199,0.00005,312.3139,0.0
0.060071134,0.082926097,0.00005,312.31378,0.0
0.060071134,0.083350204,0.00005,312.31367,0.0
0.060071134,0.08377431,0.00005,312.31358,0.0
0.060071134,0.084198417,0.00005,312.31349,0.0
0.060071134,0.084622524,0.00005,312.31342,0.0
0.060071134,0.08504663,0.00005,312.31336,0.0
0.060071134,0.085470737,0.00005,312.31331,0.0
0.060071134,0.085894843,0.00005,312.31328,0.0
0.060071134,0.08631895,0.00005,312.31325,0.0
0.060071134,0.086743057,0.00005,312.31324,0.0
0.060496728,0.080805564,0.00005,312.34451,1.0
0.060496728,0.081229671,0.00005,312.34441,1.0
0.060496728,0.081653777,0.00005,312.34425,1.0
0.060496728,0.082077884,0.00005,312.34407,1.0
0.060496728,0.08250199,0.00005,312.31454,0.0
0.060496728,0.082926097,0.00005,312.31415,0.0
0.060496728,0.083350204,0.00005,312.31377,0.0
0.060496728,0.08377431,0.00005,312.31365,0.0
0.060496728,0.084198417,0.00005,312.31355,0.0
0.060496728,0.084622524,0.00005,312.31347,0.0
0.060496728,0.08504663,0.00005,312.3134,0.0
0.060496728,0.085470737,0.00005,312.31335,0.0
0.060496728,0.085894843,0.00005,312.31331,0.0
0.060496728,0.08631895,0.00005,312.31328,0.0
0.060496728,0.086743057,0.00005,312.31327,0.0
0.060922322,0.080805564,0.00005,312.34461,1.0
0.060922322,0.081229671,0.00005,312.34452,1.0
0.060922322,0.081653777,0.00005,312.34443,1.0
0.060922322,0.082077884,0.00005,312.34431,1.0
0.060922322,0.08250199,0.00005,312.34414,1.0
0.060922322,0.082926097,0.00005,312.34395,1.0
0.060922322,0.083350204,0.00005,312.31441,0.0
0.060922322,0.08377431,0.00005,312.31376,0.0
0.060922322,0.084198417,0.00005,312.31363,0.0
0.060922322,0.084622524,0.00005,312.31353,0.0
0.060922322,0.08504663,0.00005,312.31346,0.0
0.060922322,0.085470737,0.00005,312.3134,0.0
0.060922322,0.085894843,0.00005,312.31335,0.0
0.060922322,0.08631895,0.00005,312.31332,0.0
0.060922322,0.086743057,0.00005,312.31331,0.0
0.061347916,0.080805564,0.00005,312.34469,1.0
0.061347916,0.081229671,0.00005,312.34461,1.0
0.061347916,0.081653777,0.00005,312.34452,1.0
0.061347916,0.082077884,0.00005,312.34443,1.0
0.061347916,0.08250199,0.00005,312.34432,1.0
0.061347916,0.082926097,0.00005,312.34419,1.0
0.061347916,0.083350204,0.00005,312.34395,1.0
0.061347916,0.08377431,0.00005,312.3144,0.0
0.061347916,0.084198417,0.00005,312.31375,0.0
0.061347916,0.084622524,0.00005,312.31362,0.0
0.061347916,0.08504663,0.00005,312.31353,0.0
0.061347916,0.085470737,0.00005,312.31346,0.0
0.061347916,0.085894843,0.00005,312.31341,0.0
0.061347916,0.08631895,0.00005,312.31337,0.0
0.061347916,0.086743057,0.00005,312.31335,0.0
0.061773509,0.080381457,0.00005,312.34482,1.0
0.061773509,0.080805564,0.00005,312.34475,1.0
0.061773509,0.081229671,0.00005,312.34468,1.0
0.061773509,0.081653777,0.00005,312.3446,1.0
0.061773509,0.082077884,0.00005,312.34452,1.0
0.061773509,0.08250199,0.00005,312.34442,1.0
0.061773509,0.082926097,0.00005,312.34432,1.0
0.061773509,0.083350204,0.00005,312.34419,1.0
0.061773509,0.08377431,0.00005,312.34394,1.0
0.061773509,0.084198417,0.00005,312.31439,0.0
0.061773509,0.084622524,0.00005,312.31374,0.0
0.061773509,0.08504663,0.00005,312.31362,0.0
0.061773509,0.085470737,0.00005,312.31353,0.0
0.061773509,0.085894843,0.00005,312.31347,0.0
0.061773509,0.08631895,0.00005,312.31343,0.0
0.061773509,0.086743057,0.00005,312.31341,0.0
0.062199103,0.080381457,0.00005,312.34487,1.0
0.062199103,0.080805564,0.00005,312.34481,1.0
0.062199103,0.081229671,0.00005,312.34475,1.0
0.062199103,0.081653777,0.00005,312.34467,1.0
0.062199103,0.082077884,0.00005,312.3446,1.0
0.062199103,0.08250199,0.00005,312.34451,1.0
0.062199103,0.082926097,0.00005,312.34442,1.0
0.062199103,0.083350204,0.00005,312.34431,1.0
0.062199103,0.08377431,0.00005,312.34418,1.0
0.062199103,0.084198417,0.00005,312.34393,1.0
0.062199103,0.084622524,0.00005,312.31438,0.0
0.062199103,0.08504663,0.00005,312.31374,0.0
0.062199103,0.085470737,0.00005,312.31362,0.0
0.062199103,0.085894843,0.00005,312.31355,0.0
0.062199103,0.08631895,0.00005,312.3135,0.0
0.062199103,0.086743057,0.00005,312.31348,0.0
0.062624697,0.080381457,0.00005,312.34492,1.0
0.062624697,0.080805564,0.00005,312.34487,1.0
0.062624697,0.081229671,0.00005,312.3448,1.0
0.062624697,0.081653777,0.00005,312.34474,1.0
0.062624697,0.082077884,0.00005,312.34466,1.0
0.062624697,0.08250199,0.00005,312.34458,1.0
0.062624697,0.082926097,0.00005,312.3445,1.0
0.062624697,0.083350204,0.00005,312.34441,1.0
0.062624697,0.08377431,0.00005,312.3443,1.0
0.062624697,0.084198417,0.00005,312.34417,1.0
0.062624697,0.084622524,0.00005,312.34392,1.0
0.062624697,0.08504663,0.00005,312.31437,0.0
0.062624697,0.085470737,0.00005,312.31373,0.0
0.062624697,0.085894843,0.00005,312.31363,0.0
0.062624697,0.08631895,0.00005,312.31358,0.0
0.062624697,0.086743057,0.00005,312.31355,0.0
0.063050291,0.079957351,0.00005,312.34502,1.0
0.063050291,0.080381457,0.00005,312.34497,1.0
0.063050291,0.080805564,0.00005,312.34492,1.0
0.063050291,0.081229671,0.00005,312.34486,1.0
0.063050291,0.081653777,0.00005,312.34479,1.0
0.063050291,0.082077884,0.00005,312.34472,1.0
0.063050291,0.08250199,0.00005,312.34465,1.0
0.063050291,0.082926097,0.00005,312.34457,1.0
0.063050291,0.083350204,0.00005,312.34449,1.0
0.063050291,0.08377431,0.00005,312.34439,1.0
0.063050291,0.084198417,0.00005,312.34429,1.0
0.063050291,0.084622524,0.00005,312.34415,1.0
0.063050291,0.08504663,0.00005,312.3439,1.0
0.063050291,0.085470737,0.00005,312.31411,0.0
0.063050291,0.085894843,0.00005,312.31373,0.0
0.063050291,0.08631895,0.00005,312.31366,0.0
0.063050291,0.086743057,0.00005,312.31363,0.0
0.063475884,0.079957351,0.00005,312.34507,1.0
0.063475884,0.080381457,0.00005,312.34501,1.0
0.063475884,0.080805564,0.00005,312.34496,1.0
0.063475884,0.081229671,0.00005,312.3449,1.0
0.063475884,0.081653777,0.00005,312.34484,1.0
0.063475884,0.082077884,0.00005,312.34478,1.0
0.063475884,0.08250199,0.00005,312.34471,1.0
0.063475884,0.082926097,0.00005,312.34464,1.0
0.063475884,0.083350204,0.00005,312.34456,1.0
0.063475884,0.08377431,0.00005,312.34448,1.0
0.063475884,0.084198417,0.00005,312.34438,1.0
0.063475884,0.084622524,0.00005,312.34427,1.0
0.063475884,0.08504663,0.00005,312.34408,1.0
0.063475884,0.085470737,0.00005,312.31448,0.0
0.063475884,0.085894843,0.00005,312.31384,0.0
0.063475884,0.08631895,0.00005,312.31375,0.0
0.063475884,0.086743057,0.00005,312.31371,0.0
0.063901478,0.079957351,0.00005,312.3451,1.0
0.063901478,0.080381457,0.00005,312.34506,1.0
0.063901478,0.080805564,0.00005,312.345,1.0
0.063901478,0.081229671,0.00005,312.34495,1.0
0.063901478,0.081653777,0.00005,312.34489,1.0
0.063901478,0.082077884,0.00005,312.34483,1.0
0.063901478,0.08250199,0.00005,312.34476,1.0
0.063901478,0.082926097,0.00005,312.3447,1.0
0.063901478,0.083350204,0.00005,312.34463,1.0
0.063901478,0.08377431,0.00005,312.34455,1.0
0.063901478,0.084198417,0.00005,312.34446,1.0
0.063901478,0.084622524,0.00005,312.34437,1.0
0.063901478,0.08504663,0.00005,312.34425,1.0
0.063901478,0.085470737,0.00005,312.344,1.0
0.063901478,0.085894843,0.00005,312.31421,0.0
0.063901478,0.08631895,0.00005,312.31385,0.0
0.063901478,0.086743057,0.00005,312.3138,0.0
0.064327072,0.079957351,0.00005,312.34514,1.0
0.064327072,0.080381457,0.00005,312.34509,1.0
0.064327072,0.080805564,0.00005,312.34504,1.0
0.064327072,0.081229671,0.00005,312.34499,1.0
0.064327072,0.081653777,0.00005,312.34493,1.0
0.064327072,0.082077884,0.00005,312.34487,1.0
0.064327072,0.08250199,0.00005,312.34481,1.0
0.064327072,0.082926097,0.00005,312.34475,1.0
0.064327072,0.083350204,0.00005,312.34468,1.0
0.064327072,0.08377431,0.00005,312.34461,1.0
0.064327072,0.084198417,0.00005,312.34454,1.0
0.064327072,0.084622524,0.00005,312.34445,1.0
0.064327072,0.08504663,0.00005,312.34435,1.0
0.064327072,0.085470737,0.00005,312.34417,1.0
0.064327072,0.085894843,0.00005,312.31458,0.0
0.064327072,0.08631895,0.00005,312.31395,0.0
0.064327072,0.086743057,0.00005,312.31389,0.0
0.064752666,0.079957351,0.00005,312.34517,1.0
0.064752666,0.080381457,0.00005,312.34513,1.0
0.064752666,0.080805564,0.00005,312.34508,1.0
0.064752666,0.081229671,0.00005,312.34503,1.0
0.064752666,0.081653777,0.00005,312.34497,1.0
0.064752666,0.082077884,0.00005,312.34492,1.0
0.064752666,0.08250199,0.00005,312.34486,1.0
0.064752666,0.082926097,0.00005,312.3448,1.0
0.064752666,0.083350204,0.00005,312.34474,1.0
0.064752666,0.08377431,0.00005,312.34467,1.0
0.064752666,0.084198417,0.00005,312.3446,1.0
0.064752666,0.084622524,0.00005,312.34452,1.0
0.064752666,0.08504663,0.00005,312.34443,1.0
0.064752666,0.085470737,0.00005,312.34432,1.0
0.064752666,0.085894843,0.00005,312.34408,1.0
0.064752666,0.08631895,0.00005,312.31431,0.0
0.064752666,0.086743057,0.00005,312.31399,0.0
0.065178259,0.079957351,0.00005,312.3452,1.0
0.065178259,0.080381457,0.00005,312.34516,1.0
0.065178259,0.080805564,0.00005,312.34511,1.0
0.065178259,0.081229671,0.00005,312.34506,1.0
0.065178259,0.081653777,0.00005,312.34501,1.0
0.065178259,0.082077884,0.00005,312.34496,1.0
0.065178259,0.08250199,0.00005,312.3449,1.0
0.065178259,0.082926097,0.00005,312.34484,1.0
0.065178259,0.083350204,0.00005,312.34478,1.0
0.065178259,0.08377431,0.00005,312.34472,1.0
0.065178259,0.084198417,0.00005,312.34466,1.0
0.065178259,0.084622524,0.00005,312.34459,1.0
0.065178259,0.08504663,0.00005,312.34451,1.0
0.065178259,0.085470737,0.00005,312.34441,1.0
0.065178259,0.085894843,0.00005,312.34424,1.0
0.065178259,0.08631895,0.00005,312.31441,0.0
0.065178259,0.086743057,0.00005,312.31407,0.0
0.065603853,0.079533244,0.00005,312.34528,1.0
0.065603853,0.079957351,0.00005,312.34523,1.0
0.065603853,0.080381457,0.00005,312.34519,1.0
0.065603853,0.080805564,0.00005,312.34514,1.0
0.065603853,0.081229671,0.00005,312.34509,1.0
0.065603853,0.081653777,0.00005,312.34504,1.0
0.065603853,0.082077884,0.00005,312.34499,1.0
0.065603853,0.08250199,0.00005,312.34494,1.0
0.065603853,0.082926097,0.00005,312.34488,1.0
0.065603853,0.083350204,0.00005,312.34483,1.0
0.065603853,0.08377431,0.00005,312.34477,1.0
0.065603853,0.084198417,0.00005,312.34471,1.0
0.065603853,0.084622524,0.00005,312.34464,1.0
0.065603853,0.08504663,0.00005,312.34457,1.0
0.065603853,0.085470737,0.00005,312.34449,1.0
0.065603853,0.085894843,0.00005,312.34433,1.0
0.065603853,0.08631895,0.00005,312.31476,0.0
0.065603853,0.086743057,0.00005,312.31417,0.0
0.066029447,0.079533244,0.00005,312.3453,1.0
0.066029447,0.079957351,0.00005,312.34526,1.0
0.066029447,0.080381457,0.00005,312.34521,1.0
0.066029447,0.080805564,0.00005,312.34517,1.0
0.066029447,0.081229671,0.00005,312.34512,1.0
0.066029447,0.081653777,0.00005,312.34507,1.0
0.066029447,0.082077884,0.00005,312.34502,1.0
0.066029447,0.08250199,0.00005,312.34497,1.0
0.066029447,0.082926097,0.00005,312.34492,1.0
0.066029447,0.083350204,0.00005,312.34486,1.0
0.066029447,0.08377431,0.00005,312.34481,1.0
0.066029447,0.084198417,0.00005,312.34475,1.0
0.066029447,0.084622524,0.00005,312.34469,1.0
0.066029447,0.08504663,0.00005,312.34463,1.0
0.066029447,0.085470737,0.00005,312.34455,1.0
0.066029447,0.085894843,0.00005,312.34446,1.0
0.066029447,0.08631895,0.00005,312.34424,1.0
0.066029447,0.086743057,0.00005,312.31452,0.0
0.066455041,0.08250199,0.00005,312.345,1.0
0.066455041,0.082926097,0.00005,312.34495,1.0
0.066455041,0.083350204,0.00005,312.3449,1.0
0.066455041,0.08377431,0.00005,312.34484,1.0
0.066455041,0.084198417,0.00005,312.34479,1.0
0.066455041,0.084622524,0.00005,312.34473,1.0
0.066455041,0.08504663,0.00005,312.34467,1.0
0.066455041,0.085470737,0.00005,312.3446,1.0
0.066455041,0.085894843,0.00005,312.34452,1.0
0.066455041,0.08631895,0.00005,312.34437,1.0
0.066455041,0.086743057,0.00005,312.31459,0.0
0.066880634,0.08250199,0.00005,312.34502,1.0
0.066880634,0.082926097,0.00005,312.34497,1.0
0.066880634,0.083350204,0.00005,312.34492,1.0
0.066880634,0.08377431,0.00005,312.34487,1.0
0.066880634,0.084198417,0.00005,312.34482,1.0
0.066880634,0.084622524,0.00005,312.34476,1.0
0.066880634,0.08504663,0.00005,312.34471,1.0
0.066880634,0.085470737,0.00005,312.34465,1.0
0.066880634,0.085894843,0.00005,312.34457,1.0
0.066880634,0.08631895,0.00005,312.34442,1.0
0.066880634,0.086743057,0.00005,312.31464,0.0
0.059219947,0.070202898,0.00005,312.31413,0.0
0.059219947,0.070627005,0.00005,312.31414,0.0
0.059219947,0.071051112,0.00005,312.31415,0.0
0.059219947,0.071475218,0.00005,312.31416,0.0
0.059219947,0.071899325,0.00005,312.31418,0.0
0.059219947,0.072323431,0.00005,312.31421,0.0
0.059219947,0.072747538,0.00005,312.31424,0.0
0.059219947,0.073171645,0.00005,312.31427,0.0
0.059219947,0.073595751,0.00005,312.31431,0.0
0.059219947,0.074019858,0.00005,312.31435,0.0
0.059645541,0.070202898,0.00005,312.31414,0.0
0.059645541,0.070627005,0.00005,312.31415,0.0
0.059645541,0.071051112,0.00005,312.31416,0.0
0.059645541,0.071475218,0.00005,312.31417,0.0
0.059645541,0.071899325,0.00005,312.3142,0.0
0.059645541,0.072323431,0.00005,312.31422,0.0
0.059645541,0.072747538,0.00005,312.31426,0.0
0.059645541,0.073171645,0.00005,312.31429,0.0
0.059645541,0.073595751,0.00005,312.31433,0.0
0.059645541,0.074019858,0.00005,312.31438,0.0
0.060071134,0.070202898,0.00005,312.31416,0.0
0.060071134,0.070627005,0.00005,312.31417,0.0
0.060071134,0.071051112,0.00005,312.31418,0.0
0.060071134,0.071475218,0.00005,312.3142,0.0
0.060071134,0.071899325,0.00005,312.31422,0.0
0.060071134,0.072323431,0.00005,312.31425,0.0
0.060071134,0.072747538,0.00005,312.31429,0.0
0.060071134,0.073171645,0.00005,312.31434,0.0
0.060071134,0.073595751,0.00005,312.31438,0.0
0.060071134,0.074019858,0.00005,312.31444,0.0
0.060496728,0.070202898,0.00005,312.31419,0.0
0.060496728,0.070627005,0.00005,312.31419,0.0
0.060496728,0.071051112,0.00005,312.31421,0.0
0.060496728,0.071475218,0.00005,312.31423,0.0
0.060496728,0.071899325,0.00005,312.31426,0.0
0.060496728,0.072323431,0.00005,312.3143,0.0
0.060496728,0.072747538,0.00005,312.31435,0.0
0.060496728,0.073171645,0.00005,312.3144,0.0
0.060496728,0.073595751,0.00005,312.31447,0.0
0.060496728,0.074019858,0.00005,312.31455,0.0
0.060922322,0.070202898,0.00005,312.31422,0.0
0.060922322,0.070627005,0.00005,312.31423,0.0
0.060922322,0.071051112,0.00005,312.31425,0.0
0.060922322,0.071475218,0.00005,312.31428,0.0
0.060922322,0.071899325,0.00005,312.31432,0.0
0.060922322,0.072323431,0.00005,312.31436,0.0
0.060922322,0.072747538,0.00005,312.31442,0.0
0.060922322,0.073171645,0.00005,312.31451,0.0
0.060922322,0.073595751,0.00005,312.31485,0.0
0.060922322,0.074019858,0.00005,312.31519,0.0
0.061347916,0.070202898,0.00005,312.31427,0.0
0.061347916,0.070627005,0.00005,312.31428,0.0
0.061347916,0.071051112,0.00005,312.3143,0.0
0.061347916,0.071475218,0.00005,312.31434,0.0
0.061347916,0.071899325,0.00005,312.31438,0.0
0.061347916,0.072323431,0.00005,312.31445,0.0
0.061347916,0.072747538,0.00005,312.31454,0.0
0.061347916,0.073171645,0.00005,312.31514,0.0
0.061347916,0.073595751,0.00005,312.34464,1.0
0.061347916,0.074019858,0.00005,312.34479,1.0
0.061773509,0.070202898,0.00005,312.31432,0.0
0.061773509,0.070627005,0.00005,312.31434,0.0
0.061773509,0.071051112,0.00005,312.31436,0.0
0.061773509,0.071475218,0.00005,312.31441,0.0
0.061773509,0.071899325,0.00005,312.31447,0.0
0.061773509,0.072323431,0.00005,312.31457,0.0
0.061773509,0.072747538,0.00005,312.31518,0.0
0.061773509,0.073171645,0.00005,312.34469,1.0
0.061773509,0.073595751,0.00005,312.34489,1.0
0.061773509,0.074019858,0.00005,312.34498,1.0
0.062199103,0.070202898,0.00005,312.31438,0.0
0.062199103,0.070627005,0.00005,312.3144,0.0
0.062199103,0.071051112,0.00005,312.31444,0.0
0.062199103,0.071475218,0.00005,312.31449,0.0
0.062199103,0.071899325,0.00005,312.31459,0.0
0.062199103,0.072323431,0.00005,312.3152,0.0
0.062199103,0.072747538,0.00005,312.34472,1.0
0.062199103,0.073171645,0.00005,312.34493,1.0
0.062199103,0.073595751,0.00005,312.34502,1.0
0.062199103,0.074019858,0.00005,312.34508,1.0
0.062624697,0.070202898,0.00005,312.31445,0.0
0.062624697,0.070627005,0.00005,312.31447,0.0
0.062624697,0.071051112,0.00005,312.31452,0.0
0.062624697,0.071475218,0.00005,312.3146,0.0
0.062624697,0.071899325,0.00005,312.31522,0.0
0.062624697,0.072323431,0.00005,312.34474,1.0
0.062624697,0.072747538,0.00005,312.34496,1.0
0.062624697,0.073171645,0.00005,312.34505,1.0
0.062624697,0.073595751,0.00005,312.34512,1.0
0.062624697,0.074019858,0.00005,312.34517,1.0
0.062624697,0.074443965,0.00005,312.3452,1.0
0.063050291,0.070202898,0.00005,312.31452,0.0
0.063050291,0.070627005,0.00005,312.31455,0.0
0.063050291,0.071051112,0.00005,312.31461,0.0
0.063050291,0.071475218,0.00005,312.31497,0.0
0.063050291,0.071899325,0.00005,312.34475,1.0
0.063050291,0.072323431,0.00005,312.34497,1.0
0.063050291,0.072747538,0.00005,312.34508,1.0
0.063050291,0.073171645,0.00005,312.34515,1.0
0.063050291,0.073595751,0.00005,312.3452,1.0
0.063050291,0.074019858,0.00005,312.34524,1.0
0.063050291,0.074443965,0.00005,312.34527,1.0
0.063475884,0.070202898,0.00005,312.31459,0.0
0.063475884,0.070627005,0.00005,312.31463,0.0
0.063475884,0.071051112,0.00005,312.31471,0.0
0.063475884,0.071475218,0.00005,312.31533,0.0
0.063475884,0.071899325,0.00005,312.34492,1.0
0.063475884,0.072323431,0.00005,312.34508,1.0
0.063475884,0.072747538,0.00005,312.34517,1.0
0.063475884,0.073171645,0.00005,312.34523,1.0
0.063475884,0.073595751,0.00005,312.34527,1.0
